card_urls,PRODUCT,Rarity,pack,img_urls
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/buzzwole-gx,Buzzwole GX,Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149080.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/buzzwole-gx-full-art,Buzzwole GX (Full Art),Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149132.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/buzzwole-gx-secret,Buzzwole GX (Secret),Secret Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149133.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/cacnea,Cacnea,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149026.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/cacturne,Cacturne,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149027.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/camerupt,Camerupt,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149035.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/chimecho,Chimecho,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149066.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/cinccino,Cinccino,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149111.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/corphish,Corphish,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149045.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/counter-catcher,Counter Catcher,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149116.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/counter-catcher-secret,Counter Catcher (Secret),Secret Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149145.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/counter-energy,Counter Energy,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149125.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/counter-energy-secret,Counter Energy (Secret),Secret Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149147.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/crawdaunt,Crawdaunt,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149046.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/cubone,Cubone,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149075.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/dashing-pouch,Dashing Pouch,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149117.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/deino,Deino,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149083.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/devoured-field,Devoured Field,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149118.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/diggersby,Diggersby,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149113.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/emolga,Emolga,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149058.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/escavalier,Escavalier,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149093.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/exeggcute,Exeggcute,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149025.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/feebas,Feebas,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149047.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/fighting-memory,Fighting Memory,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149119.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/gastly,Gastly,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149059.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/gastrodon,Gastrodon,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149077.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/gengar,Gengar,Holo Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149061.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/gladion,Gladion,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149120.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/gladion-full-art,Gladion (Full Art),Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149142.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/gogoat,Gogoat,Holo Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149032.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/gourgeist,Gourgeist,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149068.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/grumpig,Grumpig,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149065.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/guzzlord-gx,Guzzlord GX,Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149086.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/guzzlord-gx-full-art,Guzzlord GX (Full Art),Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149134.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/guzzlord-gx-secret,Guzzlord GX (Secret),Secret Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149135.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/gyarados-gx,Gyarados GX,Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149039.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/gyarados-gx-full-art,Gyarados GX (Full Art),Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149126.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/gyarados-gx-secret,Gyarados GX (Secret),Secret Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149127.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/hakamo-o,Hakamo-o,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149102.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/haunter,Haunter,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149060.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/houndoom,Houndoom,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149082.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/houndour,Houndour,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149081.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/hydreigon,Hydreigon,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149085.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/jangmo-o,Jangmo-o,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149101.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/jigglypuff,Jigglypuff,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149097.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/kakuna,Kakuna,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149023.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/karrablast,Karrablast,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149028.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/kartana-gx,Kartana GX,Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149094.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/kartana-gx-full-art,Kartana GX (Full Art),Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149136.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/kartana-gx-secret,Kartana GX (Secret),Secret Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149137.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/kommo-o,Kommo-o,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149103.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/lairon,Lairon,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149089.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/lusamine,Lusamine,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149121.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/lusamine-full-art,Lusamine (Full Art),Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149143.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/magikarp,Magikarp,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149038.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/mamoswine,Mamoswine,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149042.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/mankey,Mankey,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149073.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/mawile,Mawile,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149087.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/milotic,Milotic,Holo Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149049.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/miltank,Miltank,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149104.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/minccino,Minccino,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149110.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/misdreavus,Misdreavus,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149062.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/mismagius,Mismagius,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149063.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/nihilego-gx,Nihilego GX,Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149072.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/nihilego-gx-full-art,Nihilego GX (Full Art),Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149130.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/nihilego-gx-secret,Nihilego GX (Secret),Secret Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149131.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/numel,Numel,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149034.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/octillery,Octillery,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149044.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/olivia-full-art,Olivia (Full Art),Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149144.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/oranguru,Oranguru,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149071.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/peeking-red-card,Peeking Red Card,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149122.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/pikachu,Pikachu,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149053.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/piloswine,Piloswine,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149041.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/primeape,Primeape,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149074.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/psychic-memory,Psychic Memory,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149123.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/pumpkaboo,Pumpkaboo,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149067.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/regice,Regice,Holo Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149050.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/regigigas,Regigigas,Holo Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149109.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/regirock,Regirock,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149076.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/registeel,Registeel,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149092.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/remoraid,Remoraid,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149043.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/salandit,Salandit,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149069.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/salazzle,Salazzle,Holo Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149070.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/sea-of-nothingness,Sea of Nothingness,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149124.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/shellos,Shellos,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149051.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/shelmet,Shelmet,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149029.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/silvally-gx,Silvally GX,Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149115.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/silvally-gx-full-art,Silvally GX (Full Art),Ultra Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149140.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/silvally-gx-secret,Silvally GX (Secret),Secret Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149141.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/skiddo,Skiddo,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149031.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/spoink,Spoink,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149064.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/staraptor,Staraptor,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149108.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/staravia,Staravia,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149299.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/starly,Starly,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149107.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/starmie,Starmie,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149037.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/staryu,Staryu,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149036.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/stufful,Stufful,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149078.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/swablu,Swablu,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149105.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/swinub,Swinub,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149040.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/type-null,Type: Null,Holo Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149114.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/warp-energy-secret,Warp Energy (Secret),Secret Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149148.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/water-energy-secret,Water Energy (Secret),Secret Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149149.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/weedle,Weedle,Common,sm-crimson-invasion,https://product-images.tcgplayer.com/149022.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/wigglytuff,Wigglytuff,Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149098.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/wishful-baton-secret,Wishful Baton (Secret),Secret Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149146.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/xerneas,Xerneas,Holo Rare,sm-crimson-invasion,https://product-images.tcgplayer.com/149099.jpg
https://shop.tcgplayer.com/pokemon/sm-crimson-invasion/zweilous,Zweilous,Uncommon,sm-crimson-invasion,https://product-images.tcgplayer.com/149084.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/arbok,Arbok,Uncommon,shining-legends,https://product-images.tcgplayer.com/146705.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/breloom,Breloom,Common,shining-legends,https://product-images.tcgplayer.com/146657.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/buizel,Buizel,Common,shining-legends,https://product-images.tcgplayer.com/146675.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/bulbasaur,Bulbasaur,Common,shining-legends,https://product-images.tcgplayer.com/146653.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/carnivine,Carnivine,Uncommon,shining-legends,https://product-images.tcgplayer.com/146658.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/croconaw,Croconaw,Common,shining-legends,https://product-images.tcgplayer.com/146672.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/damage-mover,Damage Mover,Uncommon,shining-legends,https://product-images.tcgplayer.com/146721.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/double-colorless-energy,Double Colorless Energy,Uncommon,shining-legends,https://product-images.tcgplayer.com/146733.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/ekans,Ekans,Common,shining-legends,https://product-images.tcgplayer.com/146703.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/electrode,Electrode,Uncommon,shining-legends,https://product-images.tcgplayer.com/146684.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/energy-retrieval,Energy Retrieval,Uncommon,shining-legends,https://product-images.tcgplayer.com/146722.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/entei-gx,Entei GX,Ultra Rare,shining-legends,https://product-images.tcgplayer.com/146663.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/entei-gx-full-art,Entei GX (Full Art),Ultra Rare,shining-legends,https://product-images.tcgplayer.com/146736.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/entei-gx-secret,Entei GX (Secret),Secret Rare,shining-legends,https://product-images.tcgplayer.com/146735.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/feraligatr,Feraligatr,Uncommon,shining-legends,https://product-images.tcgplayer.com/146673.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/floatzel,Floatzel,Uncommon,shining-legends,https://product-images.tcgplayer.com/146676.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/golett,Golett,Common,shining-legends,https://product-images.tcgplayer.com/146707.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/golurk,Golurk,Uncommon,shining-legends,https://product-images.tcgplayer.com/146708.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/great-ball,Great Ball,Uncommon,shining-legends,https://product-images.tcgplayer.com/146723.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/hau,Hau,Uncommon,shining-legends,https://product-images.tcgplayer.com/146728.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/hoopa,Hoopa,Holo Rare,shining-legends,https://product-images.tcgplayer.com/146718.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/incineroar,Incineroar,Uncommon,shining-legends,https://product-images.tcgplayer.com/146670.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/ivysaur,Ivysaur,Common,shining-legends,https://product-images.tcgplayer.com/146654.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/jynx,Jynx,Common,shining-legends,https://product-images.tcgplayer.com/146706.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/keldeo,Keldeo,Holo Rare,shining-legends,https://product-images.tcgplayer.com/146680.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/larvesta,Larvesta,Common,shining-legends,https://product-images.tcgplayer.com/146665.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/latios,Latios,Holo Rare,shining-legends,https://product-images.tcgplayer.com/146700.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/liepard,Liepard,Uncommon,shining-legends,https://product-images.tcgplayer.com/146711.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/lillie,Lillie,Uncommon,shining-legends,https://product-images.tcgplayer.com/146729.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/litten,Litten,Common,shining-legends,https://product-images.tcgplayer.com/146668.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/manaphy,Manaphy,Holo Rare,shining-legends,https://product-images.tcgplayer.com/146679.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/marshadow,Marshadow,Holo Rare,shining-legends,https://product-images.tcgplayer.com/146702.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/mewtwo-gx,Mewtwo GX,Ultra Rare,shining-legends,https://product-images.tcgplayer.com/146695.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/mewtwo-gx-full-art,Mewtwo GX (Full Art),Ultra Rare,shining-legends,https://product-images.tcgplayer.com/146696.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/mewtwo-gx-secret-shining,Mewtwo GX (Secret Shining),Shiny Holo Rare,shining-legends,https://product-images.tcgplayer.com/146698.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/mewtwo-gx-secret,Mewtwo GX (Secret),Secret Rare,shining-legends,https://product-images.tcgplayer.com/146697.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/minun,Minun,Common,shining-legends,https://product-images.tcgplayer.com/146686.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/palkia,Palkia,Holo Rare,shining-legends,https://product-images.tcgplayer.com/146678.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/pikachu,Pikachu,Common,shining-legends,https://product-images.tcgplayer.com/146682.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/plusle,Plusle,Common,shining-legends,https://product-images.tcgplayer.com/146685.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/pokemon-breeder,Pokemon Breeder,Uncommon,shining-legends,https://product-images.tcgplayer.com/146730.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/pokemon-breeder-full-art,Pokemon Breeder (Full Art),Ultra Rare,shining-legends,https://product-images.tcgplayer.com/146731.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/pokemon-catcher,Pokemon Catcher,Uncommon,shining-legends,https://product-images.tcgplayer.com/146724.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/purrloin,Purrloin,Common,shining-legends,https://product-images.tcgplayer.com/146710.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/qwilfish,Qwilfish,Common,shining-legends,https://product-images.tcgplayer.com/146674.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/raichu-gx,Raichu GX,Ultra Rare,shining-legends,https://product-images.tcgplayer.com/146687.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/raichu-gx-secret,Raichu GX (Secret),Secret Rare,shining-legends,https://product-images.tcgplayer.com/146737.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/raikou,Raikou,Holo Rare,shining-legends,https://product-images.tcgplayer.com/146688.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/reshiram,Reshiram,Holo Rare,shining-legends,https://product-images.tcgplayer.com/146667.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/scrafty,Scrafty,Uncommon,shining-legends,https://product-images.tcgplayer.com/146713.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/scraggy,Scraggy,Common,shining-legends,https://product-images.tcgplayer.com/146712.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/shaymin,Shaymin,Holo Rare,shining-legends,https://product-images.tcgplayer.com/146659.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/shining-arceus,Shining Arceus,Shiny Holo Rare,shining-legends,https://product-images.tcgplayer.com/146720.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/shining-genesect,Shining Genesect,Shiny Holo Rare,shining-legends,https://product-images.tcgplayer.com/146661.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/shining-jirachi,Shining Jirachi,Shiny Holo Rare,shining-legends,https://product-images.tcgplayer.com/146701.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/shining-mew,Shining Mew,Shiny Holo Rare,shining-legends,https://product-images.tcgplayer.com/146699.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/shining-rayquaza,Shining Rayquaza,Shiny Holo Rare,shining-legends,https://product-images.tcgplayer.com/146719.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/shining-volcanion,Shining Volcanion,Shiny Holo Rare,shining-legends,https://product-images.tcgplayer.com/146681.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/shroomish,Shroomish,Common,shining-legends,https://product-images.tcgplayer.com/146656.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/sophocles,Sophocles,Uncommon,shining-legends,https://product-images.tcgplayer.com/146732.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/spiritomb,Spiritomb,Uncommon,shining-legends,https://product-images.tcgplayer.com/146709.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/stunfisk,Stunfisk,Common,shining-legends,https://product-images.tcgplayer.com/147026.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/super-scoop-up,Super Scoop Up,Uncommon,shining-legends,https://product-images.tcgplayer.com/146725.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/switch,Switch,Uncommon,shining-legends,https://product-images.tcgplayer.com/146726.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/torkoal,Torkoal,Common,shining-legends,https://product-images.tcgplayer.com/146664.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/torracat,Torracat,Common,shining-legends,https://product-images.tcgplayer.com/146669.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/totodile,Totodile,Common,shining-legends,https://product-images.tcgplayer.com/146671.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/ultra-ball,Ultra Ball,Uncommon,shining-legends,https://product-images.tcgplayer.com/146727.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/venusaur,Venusaur,Uncommon,shining-legends,https://product-images.tcgplayer.com/146655.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/virizion,Virizion,Holo Rare,shining-legends,https://product-images.tcgplayer.com/146660.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/volcarona,Volcarona,Uncommon,shining-legends,https://product-images.tcgplayer.com/146666.jpg
https://shop.tcgplayer.com/pokemon/shining-legends/voltorb,Voltorb,Common,shining-legends,https://product-images.tcgplayer.com/146683.jpg
